Date,SalesRep,Product,Units,Price,Total Sales,City,Region,Day
16/9/2014,Rachel  Gomez,Nestle Aero Mint Potz,3,438,1314,Delhi,North,Tuesday
16/9/2014,Guillermo  Potter,Nestle Milky Bar Stick,5,321,1605,Nainital,North,Tuesday
16/9/2014,Salvador  Bass,Nestle Fab,1,232,232,Goa,West,Tuesday
16/9/2014,Isabel  Cross,Nestle Rowntree Screamers,3,403,1209,Ranchi,East,Tuesday
16/9/2014,Trevor  Jones,Nestle Milky Bar Stick,2,467,934,Pune,West,Tuesday
17/9/2014,Lorraine  Gibson,Nestle Aero Mint Potz,3,199,597,Kolkata,East,Wednesday
17/9/2014,Marian  Hill,Nestle Kit Kat Cone,3,119,357,Trivandrum,South,Wednesday
17/9/2014,Isabel  Cross,Nestle Smarties Pop-Up,2,366,732,Ranchi,East,Wednesday
17/9/2014,Robert  Munoz,Nestle Toffee Crumble,4,480,1920,Delhi,North,Wednesday
18/9/2014,Ellen  Weaver,Nestle Aero Mint Potz,2,381,762,Hyderabad,South,Thursday
18/9/2014,Mable  Lindsey,Nestle Smarties Pop-Up,2,391,782,Ahmedabad,West,Thursday
18/9/2014,Dan  Peterson,Nestle Aero Mint Potz,2,264,528,Shimla,North,Thursday
18/9/2014,Salvador  Bass,Nestle Smarties Pop-Up,2,313,626,Goa,West,Thursday
18/9/2014,Sandra  Floyd,Nestle Milky Bar Stick,3,258,774,Nainital,North,Thursday
18/9/2014,Cecilia  Manning,Nestle Rowntree Fruit Pastil,2,445,890,Trivandrum,South,Thursday
18/9/2014,Drew  Rogers,Nestle Fab,5,259,1295,Delhi,North,Thursday
19/9/2014,Ben  Perez,Nestle Smarties Pop-Up,2,351,702,Goa,West,Friday
19/9/2014,Paulette  Spencer,Nestle Maxibon Cookie,2,242,484,Hyderabad,South,Friday
19/9/2014,Trevor  Jones,Nestle Smarties Pop-Up,2,211,422,Pune,West,Friday
19/9/2014,Austin  Reynolds,Nestle Fab,2,360,720,Kolkata,East,Friday
19/9/2014,Don  Gonzales,Nestle Fab,2,104,208,Mysore,South,Friday
19/9/2014,Colleen  Warren,Nestle Rowntree Fruit Pastil,2,339,678,Ahmedabad,West,Friday
20/9/2014,Johanna  Boone,Nestle Smarties Pop-Up,1,116,116,Mysore,South,Saturday
20/9/2014,Edwin  Malone,Nestle Kit Kat Cone,3,116,348,Kolkata,East,Saturday
20/9/2014,Lee  Mack,Nestle Rowntree Fruit Pastil,1,289,289,Delhi,North,Saturday
20/9/2014,Salvador  Bass,Nestle Rowntree Fruit Pastil,3,449,1347,Goa,West,Saturday
20/9/2014,Tiffany  May,Nestle Milky Bar Stick,1,199,199,Agra,North,Saturday
20/9/2014,Tracy  Reed,Nestle Nobbly Bobbly,2,428,856,Agra,North,Saturday
21/9/2014,Don  Gonzales,Nestle Fab,19,111,2109,Mysore,South,Sunday
21/9/2014,Lynette  Brewer,Nestle Smarties Pop-Up,1,130,130,Varanasi,North,Sunday
21/9/2014,Rachel  Gomez,Nestle Smarties Pop-Up,1,309,309,Delhi,North,Sunday
21/9/2014,Woodrow  Colon,Nestle Aero Mint Potz,3,417,1251,Cochin,South,Sunday
21/9/2014,Cindy  Becker,Nestle Toffee Crumble,2,439,878,Bangalore,South,Sunday
22/9/2014,Drew  Rogers,Nestle Toffee Crumble,3,331,993,Delhi,North,Monday
22/9/2014,Tracy  Reed,Nestle Fab,2,395,790,Agra,North,Monday
22/9/2014,Trevor  Jones,Nestle Kit Kat Cone,2,217,434,Pune,West,Monday
22/9/2014,Elaine  Ellis,Nestle Milky Bar Stick,3,265,795,Hyderabad,South,Monday
22/9/2014,Drew  Rogers,Nestle Kit Kat Cone,2,282,564,Delhi,North,Monday
22/9/2014,Elvira  Bowman,Nestle Nobbly Bobbly,3,417,1251,Srinagar,North,Monday
22/9/2014,Isabel  Cross,Nestle Milky Bar Stick,6,375,2250,Ranchi,East,Monday
22/9/2014,Cassandra  Franklin,Nestle Smarties Pop-Up,2,186,372,Delhi,North,Monday
22/9/2014,Rachel  Gomez,Nestle Milky Bar Stick,15,275,4125,Delhi,North,Monday
22/9/2014,Johanna  Boone,Nestle Smarties Pop-Up,3,223,669,Mysore,South,Monday
23/9/2014,Isabel  Cross,Nestle Milky Bar Stick,3,289,867,Ranchi,East,Tuesday
23/9/2014,Della  Jensen,Nestle Smarties Pop-Up,2,327,654,Patna,East,Tuesday
23/9/2014,Jenny  Garcia,Nestle Smarties Pop-Up,3,414,1242,Shimla,North,Tuesday
23/9/2014,Cassandra  Franklin,Nestle Nobbly Bobbly,2,476,952,Delhi,North,Tuesday
23/9/2014,Sonya  Mullins,Nestle Smarties Pop-Up,2,244,488,Kolkata,East,Tuesday
24/9/2014,Marion  Glover,Nestle Smarties Pop-Up,2,418,836,Durgapur,East,Wednesday
24/9/2014,Edwin  Malone,Nestle Maxibon Cookie,2,283,566,Kolkata,East,Wednesday
24/9/2014,Rachel  Gomez,Nestle Rolo Potz,2,266,532,Delhi,North,Wednesday
24/9/2014,Drew  Rogers,Nestle Toffee Crumble,3,210,630,Delhi,North,Wednesday
24/9/2014,Mable  Lindsey,Nestle Fab,7,261,1827,Ahmedabad,West,Wednesday
24/9/2014,Della  Jensen,Nestle Rowntree Fruit Pastil,2,285,570,Patna,East,Wednesday
25/9/2014,Christy  Olson,Nestle Aero Mint Potz,3,495,1485,Surat,West,Thursday
25/9/2014,Jenny  Garcia,Nestle Aero Mint Potz,1,115,115,Shimla,North,Thursday
26/9/2014,Joey  Wong,Nestle Aero Mint Potz,1,284,284,Goa,West,Friday
26/9/2014,Cindy  Becker,Nestle Milky Bar Stick,2,125,250,Bangalore,South,Friday
26/9/2014,Cecilia  Manning,Nestle Smarties Pop-Up,4,121,484,Trivandrum,South,Friday
26/9/2014,Ruben  Nunez,Nestle Milky Bar Stick,1,431,431,Ahmedabad,West,Friday
26/9/2014,Patty  Thompson,Nestle Aero Mint Potz,3,184,552,Mumbai,West,Friday
26/9/2014,Marion  Glover,Nestle Milky Bar Stick,1,442,442,Durgapur,East,Friday
27/9/2014,Cindy  Becker,Nestle Milky Bar Stick,2,267,534,Bangalore,South,Saturday
27/9/2014,Kyle  Carr,Nestle Rowntree Fruit Pastil,1,249,249,Delhi,North,Saturday
27/9/2014,Max  Rodgers,Nestle Smarties Pop-Up,2,139,278,Nagpur,West,Saturday
27/9/2014,Christina  Fuller,Nestle Rowntree Fruit Pastil,4,379,1516,Nagpur,West,Saturday
27/9/2014,Elvira  Bowman,Nestle Aero Mint Potz,1,413,413,Srinagar,North,Saturday
27/9/2014,Trevor  Jones,Nestle Smarties Pop-Up,4,154,616,Pune,West,Saturday
27/9/2014,Edwin  Malone,Nestle Aero Mint Potz,1,457,457,Kolkata,East,Saturday
27/9/2014,Isabel  Cross,Nestle Rowntree Fruit Pastil,2,136,272,Ranchi,East,Saturday
27/9/2014,Patty  Thompson,Nestle Rowntree Screamers,1,151,151,Mumbai,West,Saturday
27/9/2014,Willie  Vega,Nestle Smarties Pop-Up,1,459,459,Delhi,North,Saturday
27/9/2014,Cecilia  Manning,Nestle Rolo Potz,3,125,375,Trivandrum,South,Saturday
27/9/2014,Paulette  Spencer,Nestle Milky Bar Stick,2,147,294,Hyderabad,South,Saturday
27/9/2014,Fernando  Rowe,Nestle Kit Kat Cone,3,443,1329,Ahmedabad,West,Saturday
28/9/2014,Rachel  Gomez,Nestle Maxibon Cookie,3,264,792,Delhi,North,Sunday
28/9/2014,Elvira  Bowman,Nestle Smarties Pop-Up,2,192,384,Srinagar,North,Sunday
28/9/2014,Jaime  Pearson,Nestle Milky Bar Stick,2,222,444,Jodhpur,North,Sunday
28/9/2014,Brooke  Horton,Nestle Rowntree Fruit Pastil,3,126,378,Nainital,North,Sunday
28/9/2014,Ivan  Adkins,Nestle Rolo Potz,3,368,1104,Mumbai,West,Sunday
29/9/2014,Johanna  Boone,Nestle Toffee Crumble,2,312,624,Mysore,South,Monday
29/9/2014,Andrew  Meyer,Nestle Rolo Potz,1,337,337,Mumbai,West,Monday
29/9/2014,Salvador  Bass,Nestle Toffee Crumble,2,233,466,Goa,West,Monday
29/9/2014,Ivan  Adkins,Nestle Smarties Pop-Up,2,483,966,Mumbai,West,Monday
29/9/2014,Johanna  Boone,Nestle Aero Mint Potz,3,376,1128,Mysore,South,Monday
29/9/2014,Ruben  Nunez,Nestle Smarties Pop-Up,3,500,1500,Ahmedabad,West,Monday
29/9/2014,Don  Gonzales,Nestle Maxibon Cookie,15,100,1500,Mysore,South,Monday
30/9/2014,Carla  Mccormick,Nestle Aero Mint Potz,2,313,626,Varanasi,North,Tuesday
30/9/2014,Edwin  Malone,Nestle Milky Bar Stick,3,476,1428,Kolkata,East,Tuesday
30/9/2014,Colleen  Warren,Nestle Smarties Pop-Up,2,428,856,Ahmedabad,West,Tuesday
30/9/2014,Shari  Silva,Nestle Rowntree Screamers,2,178,356,Mysore,South,Tuesday
30/9/2014,Isabel  Cross,Nestle Smarties Pop-Up,3,293,879,Ranchi,East,Tuesday
30/9/2014,Dan  Peterson,Nestle Rowntree Fruit Pastil,3,351,1053,Shimla,North,Tuesday
30/9/2014,Ivan  Adkins,Nestle Kit Kat Cone,1,294,294,Mumbai,West,Tuesday
30/9/2014,Johanna  Boone,Nestle Rowntree Fruit Pastil,2,428,856,Mysore,South,Tuesday
30/9/2014,Salvador  Bass,Nestle Fab,2,418,836,Goa,West,Tuesday
30/9/2014,Isabel  Cross,Nestle Nobbly Bobbly,3,447,1341,Ranchi,East,Tuesday
1/10/2014,Max  Rodgers,Nestle Toffee Crumble,3,240,720,Nagpur,West,Wednesday
1/10/2014,Shari  Silva,Nestle Smarties Pop-Up,3,306,918,Mysore,South,Wednesday
1/10/2014,Ernest  Davis,Nestle Kit Kat Cone,3,308,924,Mumbai,West,Wednesday
1/10/2014,Robert  Munoz,Nestle Rolo Potz,1,359,359,Delhi,North,Wednesday
2/10/2014,Isabel  Cross,Nestle Fab,2,294,588,Ranchi,East,Thursday
2/10/2014,Peter  Hodges,Nestle Smarties Pop-Up,1,255,255,Shimla,North,Thursday
2/10/2014,Max  Rodgers,Nestle Kit Kat Cone,2,489,978,Nagpur,West,Thursday
2/10/2014,Salvador  Bass,Nestle Milky Bar Stick,1,129,129,Goa,West,Thursday
2/10/2014,Cassandra  Franklin,Nestle Smarties Pop-Up,1,334,334,Delhi,North,Thursday
3/10/2014,Shari  Silva,Nestle Smarties Pop-Up,2,187,374,Mysore,South,Friday
3/10/2014,Elaine  Ellis,Nestle Aero Mint Potz,2,304,608,Hyderabad,South,Friday
3/10/2014,Andrew  Meyer,Nestle Aero Mint Potz,2,258,516,Mumbai,West,Friday
3/10/2014,Woodrow  Colon,Nestle Rolo Potz,3,112,336,Cochin,South,Friday
3/10/2014,Blake  Bridges,Nestle Maxibon Cookie,2,469,938,Cochin,South,Friday
3/10/2014,Robert  Munoz,Nestle Fab,1,309,309,Delhi,North,Friday
4/10/2014,Trevor  Jones,Nestle Milky Bar Stick,2,349,698,Pune,West,Saturday
4/10/2014,Eric  Rose,Nestle Smarties Pop-Up,12,378,4536,Mumbai,West,Saturday
4/10/2014,Austin  Reynolds,Nestle Milky Bar Stick,2,138,276,Kolkata,East,Saturday
5/10/2014,Cecilia  Manning,Nestle Milky Bar Stick,2,222,444,Trivandrum,South,Sunday
5/10/2014,Brooke  Horton,Nestle Kit Kat Cone,1,131,131,Nainital,North,Sunday
5/10/2014,Tiffany  May,Nestle Smarties Pop-Up,3,106,318,Agra,North,Sunday
5/10/2014,Christy  Olson,Nestle Rowntree Fruit Pastil,3,231,693,Surat,West,Sunday
6/10/2014,Iris  Underwood,Nestle Fab,2,433,866,Pune,West,Monday
6/10/2014,Sonya  Mullins,Nestle Smarties Pop-Up,1,256,256,Kolkata,East,Monday
6/10/2014,Sonya  Mullins,Nestle Fab,7,420,2940,Kolkata,East,Monday
6/10/2014,Colleen  Warren,Nestle Fab,2,472,944,Ahmedabad,West,Monday
6/10/2014,Shari  Silva,Nestle Maxibon Cookie,1,103,103,Mysore,South,Monday
6/10/2014,Andrew  Meyer,Nestle Fab,2,408,816,Mumbai,West,Monday
6/10/2014,Kyle  Carr,Nestle Smarties Pop-Up,1,199,199,Delhi,North,Monday
6/10/2014,Bernadette  Page,Nestle Aero Mint Potz,3,303,909,Delhi,North,Monday
6/10/2014,Robert  Munoz,Nestle Rowntree Fruit Pastil,3,473,1419,Delhi,North,Monday
7/10/2014,Bethany  Pena,Nestle Aero Mint Potz,9,440,3960,Nagpur,West,Tuesday
7/10/2014,Guillermo  Potter,Nestle Fab,1,423,423,Nainital,North,Tuesday
7/10/2014,Cindy  Becker,Nestle Rowntree Fruit Pastil,1,186,186,Bangalore,South,Tuesday
7/10/2014,Cecilia  Manning,Nestle Kit Kat Cone,3,174,522,Trivandrum,South,Tuesday
7/10/2014,Jaime  Pearson,Nestle Aero Mint Potz,4,230,920,Jodhpur,North,Tuesday
7/10/2014,Isabel  Cross,Nestle Toffee Crumble,20,218,4360,Ranchi,East,Tuesday
8/10/2014,Cassandra  Franklin,Nestle Smarties Pop-Up,1,190,190,Delhi,North,Wednesday
8/10/2014,Dan  Peterson,Nestle Rowntree Fruit Pastil,1,473,473,Shimla,North,Wednesday
8/10/2014,Drew  Rogers,Nestle Milky Bar Stick,1,156,156,Delhi,North,Wednesday
9/10/2014,Edwin  Malone,Nestle Aero Mint Potz,2,413,826,Kolkata,East,Thursday
9/10/2014,Charlie  Wood,Nestle Fab,4,356,1424,Agra,North,Thursday
9/10/2014,Guillermo  Potter,Nestle Maxibon Cookie,2,270,540,Nainital,North,Thursday
9/10/2014,Christina  Fuller,Nestle Rowntree Fruit Pastil,3,386,1158,Nagpur,West,Thursday
9/10/2014,Ellen  Weaver,Nestle Aero Mint Potz,1,390,390,Hyderabad,South,Thursday
10/10/2014,Colleen  Warren,Nestle Smarties Pop-Up,3,372,1116,Ahmedabad,West,Friday
10/10/2014,Jaime  Pearson,Nestle Rolo Potz,2,271,542,Jodhpur,North,Friday
11/10/2014,Kyle  Carr,Nestle Smarties Pop-Up,3,441,1323,Delhi,North,Saturday
11/10/2014,Nellie  Joseph,Nestle Aero Mint Potz,3,358,1074,Patna,East,Saturday
11/10/2014,Woodrow  Colon,Nestle Toffee Crumble,4,337,1348,Cochin,South,Saturday
11/10/2014,Isabel  Cross,Nestle Toffee Crumble,3,233,699,Ranchi,East,Saturday
11/10/2014,Salvador  Bass,Nestle Toffee Crumble,7,304,2128,Goa,West,Saturday
11/10/2014,Elaine  Ellis,Nestle Rowntree Screamers,9,139,1251,Hyderabad,South,Saturday
11/10/2014,Cassandra  Franklin,Nestle Nobbly Bobbly,6,479,2874,Delhi,North,Saturday
11/10/2014,Max  Rodgers,Nestle Fab,3,209,627,Nagpur,West,Saturday
11/10/2014,Felicia  Jennings,Nestle Rolo Potz,13,402,5226,Pune,West,Saturday
12/10/2014,Eddie  Green,Nestle Aero Mint Potz,3,143,429,Durgapur,East,Sunday
12/10/2014,Andrew  Meyer,Nestle Rowntree Fruit Pastil,2,102,204,Mumbai,West,Sunday
12/10/2014,Eddie  Green,Nestle Rowntree Screamers,3,141,423,Durgapur,East,Sunday
12/10/2014,Jenny  Garcia,Nestle Kit Kat Cone,25,397,9925,Shimla,North,Sunday
12/10/2014,Eric  Rose,Nestle Maxibon Cookie,2,312,624,Mumbai,West,Sunday
12/10/2014,Sylvester  Morales,Nestle Fab,2,398,796,Mumbai,West,Sunday
13/10/2014,Shari  Silva,Nestle Maxibon Cookie,1,234,234,Mysore,South,Monday
14/10/2014,Cecilia  Manning,Nestle Rolo Potz,3,221,663,Trivandrum,South,Tuesday
14/10/2014,Max  Rodgers,Nestle Toffee Crumble,2,110,220,Nagpur,West,Tuesday
14/10/2014,Elvira  Bowman,Nestle Smarties Pop-Up,1,151,151,Srinagar,North,Tuesday
14/10/2014,Christina  Fuller,Nestle Rowntree Fruit Pastil,1,474,474,Nagpur,West,Tuesday
15/10/2014,Felicia  Jennings,Nestle Fab,3,324,972,Pune,West,Wednesday
15/10/2014,Della  Jensen,Nestle Rowntree Fruit Pastil,1,371,371,Patna,East,Wednesday
15/10/2014,Cassandra  Franklin,Nestle Rowntree Fruit Pastil,3,499,1497,Delhi,North,Wednesday
15/10/2014,Eddie  Green,Nestle Smarties Pop-Up,3,381,1143,Durgapur,East,Wednesday
16/10/2014,Lee  Mack,Nestle Aero Mint Potz,3,427,1281,Delhi,North,Thursday
16/10/2014,Elbert  Klein,Nestle Kit Kat Cone,3,165,495,Cochin,South,Thursday
16/10/2014,Lorraine  Gibson,Nestle Smarties Pop-Up,2,271,542,Kolkata,East,Thursday
16/10/2014,Max  Rodgers,Nestle Aero Mint Potz,3,456,1368,Nagpur,West,Thursday
17/10/2014,Rachel  Gomez,Nestle Milky Bar Stick,3,141,423,Delhi,North,Friday
17/10/2014,Rachel  Gomez,Nestle Rowntree Fruit Pastil,1,366,366,Delhi,North,Friday
17/10/2014,Elvira  Bowman,Nestle Toffee Crumble,25,237,5925,Srinagar,North,Friday
17/10/2014,Kyle  Carr,Nestle Milky Bar Stick,2,278,556,Delhi,North,Friday
17/10/2014,Ernest  Davis,Nestle Toffee Crumble,3,456,1368,Mumbai,West,Friday
17/10/2014,Christina  Fuller,Nestle Smarties Pop-Up,2,221,442,Nagpur,West,Friday
17/10/2014,Andrew  Meyer,Nestle Milky Bar Stick,13,228,2964,Mumbai,West,Friday
17/10/2014,Cindy  Becker,Nestle Smarties Pop-Up,2,369,738,Bangalore,South,Friday
17/10/2014,Andrew  Meyer,Nestle Fab,3,188,564,Mumbai,West,Friday
18/10/2014,Sandra  Floyd,Nestle Toffee Crumble,3,296,888,Nainital,North,Saturday
18/10/2014,Salvador  Bass,Nestle Rolo Potz,9,464,4176,Goa,West,Saturday
18/10/2014,Eddie  Green,Nestle Rolo Potz,2,474,948,Durgapur,East,Saturday
19/10/2014,Elbert  Klein,Nestle Aero Mint Potz,2,327,654,Cochin,South,Sunday
19/10/2014,Tiffany  May,Nestle Rowntree Fruit Pastil,3,463,1389,Agra,North,Sunday
20/10/2014,Brooke  Horton,Nestle Toffee Crumble,2,147,294,Nainital,North,Monday
20/10/2014,Elaine  Ellis,Nestle Toffee Crumble,1,177,177,Hyderabad,South,Monday
20/10/2014,Tracy  Reed,Nestle Maxibon Cookie,3,340,1020,Agra,North,Monday
20/10/2014,Jaime  Pearson,Nestle Toffee Crumble,1,216,216,Jodhpur,North,Monday
20/10/2014,Christy  Olson,Nestle Rowntree Fruit Pastil,2,215,430,Surat,West,Monday
21/10/2014,Ivan  Adkins,Nestle Rowntree Screamers,3,437,1311,Mumbai,West,Tuesday
21/10/2014,Lance  Yates,Nestle Smarties Pop-Up,3,351,1053,Srinagar,North,Tuesday
21/10/2014,Paulette  Spencer,Nestle Rolo Potz,3,475,1425,Hyderabad,South,Tuesday
21/10/2014,Drew  Rogers,Nestle Maxibon Cookie,1,136,136,Delhi,North,Tuesday
21/10/2014,Marian  Hill,Nestle Toffee Crumble,2,219,438,Trivandrum,South,Tuesday
22/10/2014,Dan  Peterson,Nestle Kit Kat Cone,3,224,672,Shimla,North,Wednesday
22/10/2014,Lula  Daniels,Nestle Toffee Crumble,18,389,7002,Nainital,North,Wednesday
22/10/2014,Bernadette  Page,Nestle Rowntree Fruit Pastil,10,324,3240,Delhi,North,Wednesday
22/10/2014,Mable  Lindsey,Nestle Fab,2,490,980,Ahmedabad,West,Wednesday
23/10/2014,Cassandra  Franklin,Nestle Toffee Crumble,3,131,393,Delhi,North,Thursday
23/10/2014,Cecilia  Manning,Nestle Aero Mint Potz,3,135,405,Trivandrum,South,Thursday
23/10/2014,Rachel  Gomez,Nestle Rowntree Fruit Pastil,3,307,921,Delhi,North,Thursday
23/10/2014,Mable  Lindsey,Nestle Rowntree Fruit Pastil,1,140,140,Ahmedabad,West,Thursday
24/10/2014,Drew  Rogers,Nestle Rolo Potz,2,100,200,Delhi,North,Friday
24/10/2014,Rachel  Gomez,Nestle Rowntree Screamers,3,402,1206,Delhi,North,Friday
24/10/2014,Brooke  Horton,Nestle Aero Mint Potz,3,409,1227,Nainital,North,Friday
24/10/2014,Max  Rodgers,Nestle Aero Mint Potz,3,280,840,Nagpur,West,Friday
25/10/2014,Rachel  Gomez,Nestle Fab,2,457,914,Delhi,North,Saturday
25/10/2014,Elvira  Bowman,Nestle Smarties Pop-Up,2,490,980,Srinagar,North,Saturday
26/10/2014,Andrew  Meyer,Nestle Aero Mint Potz,1,435,435,Mumbai,West,Sunday
26/10/2014,Jenny  Garcia,Nestle Milky Bar Stick,2,112,224,Shimla,North,Sunday
26/10/2014,Billie  Chandler,Nestle Aero Mint Potz,1,205,205,Surat,West,Sunday
26/10/2014,Iris  Underwood,Nestle Nobbly Bobbly,1,245,245,Pune,West,Sunday
27/10/2014,Shari  Silva,Nestle Maxibon Cookie,16,479,7664,Mysore,South,Monday
27/10/2014,Joey  Wong,Nestle Aero Mint Potz,2,416,832,Goa,West,Monday
27/10/2014,Christy  Olson,Nestle Smarties Pop-Up,2,282,564,Surat,West,Monday
27/10/2014,Cassandra  Franklin,Nestle Rolo Potz,2,162,324,Delhi,North,Monday
27/10/2014,Tracy  Reed,Nestle Toffee Crumble,2,364,728,Agra,North,Monday
27/10/2014,Shari  Silva,Nestle Milky Bar Stick,2,102,204,Mysore,South,Monday
27/10/2014,Billie  Chandler,Nestle Milky Bar Stick,3,427,1281,Surat,West,Monday
28/10/2014,Felicia  Jennings,Nestle Rolo Potz,3,197,591,Pune,West,Tuesday
28/10/2014,Jenny  Garcia,Nestle Milky Bar Stick,2,319,638,Shimla,North,Tuesday
29/10/2014,Eddie  Green,Nestle Rolo Potz,1,305,305,Durgapur,East,Wednesday
29/10/2014,Drew  Rogers,Nestle Smarties Pop-Up,1,119,119,Delhi,North,Wednesday
29/10/2014,Max  Rodgers,Nestle Toffee Crumble,3,134,402,Nagpur,West,Wednesday
29/10/2014,Dan  Peterson,Nestle Milky Bar Stick,1,207,207,Shimla,North,Wednesday
29/10/2014,Cassandra  Franklin,Nestle Kit Kat Cone,2,299,598,Delhi,North,Wednesday
29/10/2014,Lynette  Brewer,Nestle Fab,3,179,537,Varanasi,North,Wednesday
29/10/2014,Johanna  Boone,Nestle Toffee Crumble,3,408,1224,Mysore,South,Wednesday
29/10/2014,Carla  Mccormick,Nestle Toffee Crumble,3,354,1062,Varanasi,North,Wednesday
29/10/2014,Drew  Rogers,Nestle Kit Kat Cone,3,166,498,Delhi,North,Wednesday
29/10/2014,Billie  Chandler,Nestle Rowntree Fruit Pastil,4,446,1784,Surat,West,Wednesday
29/10/2014,Christy  Olson,Nestle Aero Mint Potz,3,227,681,Surat,West,Wednesday
30/10/2014,Bobbie  Ryan,Nestle Rolo Potz,2,294,588,Darjeeling,East,Thursday
30/10/2014,Fernando  Rowe,Nestle Rowntree Fruit Pastil,3,357,1071,Ahmedabad,West,Thursday
30/10/2014,Fernando  Rowe,Nestle Rowntree Fruit Pastil,1,197,197,Ahmedabad,West,Thursday
30/10/2014,Elaine  Ellis,Nestle Fab,3,256,768,Hyderabad,South,Thursday
31/10/2014,Edwin  Malone,Nestle Fab,2,379,758,Kolkata,East,Friday
31/10/2014,Cassandra  Franklin,Nestle Rowntree Fruit Pastil,2,325,650,Delhi,North,Friday
31/10/2014,Lula  Daniels,Nestle Toffee Crumble,3,430,1290,Nainital,North,Friday
1/11/2014,Eric  Rose,Nestle Milky Bar Stick,3,373,1119,Mumbai,West,Saturday
1/11/2014,Eric  Rose,Nestle Aero Mint Potz,1,221,221,Mumbai,West,Saturday
1/11/2014,Woodrow  Colon,Nestle Rowntree Screamers,3,494,1482,Cochin,South,Saturday
1/11/2014,Brooke  Horton,Nestle Fab,3,455,1365,Nainital,North,Saturday
1/11/2014,Jenny  Garcia,Nestle Smarties Pop-Up,2,132,264,Shimla,North,Saturday
1/11/2014,Robert  Munoz,Nestle Kit Kat Cone,3,107,321,Delhi,North,Saturday
1/11/2014,Bobbie  Ryan,Nestle Smarties Pop-Up,5,316,1580,Darjeeling,East,Saturday
1/11/2014,Della  Jensen,Nestle Toffee Crumble,2,478,956,Patna,East,Saturday
1/11/2014,Sylvester  Morales,Nestle Aero Mint Potz,3,376,1128,Mumbai,West,Saturday
1/11/2014,Isabel  Cross,Nestle Smarties Pop-Up,3,221,663,Ranchi,East,Saturday
1/11/2014,Johanna  Boone,Nestle Kit Kat Cone,4,245,980,Mysore,South,Saturday
1/11/2014,Edwin  Malone,Nestle Rowntree Fruit Pastil,3,107,321,Kolkata,East,Saturday
1/11/2014,Christy  Olson,Nestle Rowntree Fruit Pastil,3,463,1389,Surat,West,Saturday
1/11/2014,Ivan  Adkins,Nestle Fab,3,293,879,Mumbai,West,Saturday
1/11/2014,Drew  Rogers,Nestle Smarties Pop-Up,2,162,324,Delhi,North,Saturday
1/11/2014,Drew  Rogers,Nestle Rolo Potz,22,184,4048,Delhi,North,Saturday
1/11/2014,Jenny  Garcia,Nestle Fab,3,239,717,Shimla,North,Saturday
1/11/2014,Beth  Tucker,Nestle Rowntree Fruit Pastil,3,187,561,Pune,West,Saturday
1/11/2014,Don  Gonzales,Nestle Rowntree Fruit Pastil,2,459,918,Mysore,South,Saturday
1/11/2014,Kyle  Carr,Nestle Rolo Potz,2,181,362,Delhi,North,Saturday
1/11/2014,Robert  Munoz,Nestle Fab,2,384,768,Delhi,North,Saturday
1/11/2014,Lula  Daniels,Nestle Rowntree Fruit Pastil,1,116,116,Nainital,North,Saturday
1/11/2014,Ernest  Davis,Nestle Rolo Potz,17,255,4335,Mumbai,West,Saturday
1/11/2014,Marian  Hill,Nestle Smarties Pop-Up,3,215,645,Trivandrum,South,Saturday
1/11/2014,Mable  Lindsey,Nestle Rowntree Fruit Pastil,2,384,768,Ahmedabad,West,Saturday
1/11/2014,Cindy  Becker,Nestle Kit Kat Cone,3,410,1230,Bangalore,South,Saturday
1/11/2014,Brooke  Horton,Nestle Milky Bar Stick,3,242,726,Nainital,North,Saturday
1/11/2014,Lorraine  Gibson,Nestle Milky Bar Stick,3,118,354,Kolkata,East,Saturday
1/11/2014,Donna  Reid,Nestle Aero Mint Potz,2,230,460,Goa,West,Saturday
1/11/2014,Woodrow  Colon,Nestle Fab,2,429,858,Cochin,South,Saturday
1/11/2014,Della  Jensen,Nestle Toffee Crumble,3,241,723,Patna,East,Saturday
1/11/2014,Lance  Yates,Nestle Aero Mint Potz,5,310,1550,Srinagar,North,Saturday
1/11/2014,Bobbie  Ryan,Nestle Milky Bar Stick,2,222,444,Darjeeling,East,Saturday
1/11/2014,Andrew  Meyer,Nestle Aero Mint Potz,2,165,330,Mumbai,West,Saturday
1/11/2014,Nellie  Joseph,Nestle Milky Bar Stick,1,337,337,Patna,East,Saturday
1/11/2014,Isabel  Cross,Nestle Kit Kat Cone,1,412,412,Ranchi,East,Saturday
1/11/2014,Cecilia  Manning,Nestle Kit Kat Cone,1,157,157,Trivandrum,South,Saturday
1/11/2014,Robert  Munoz,Nestle Milky Bar Stick,2,399,798,Delhi,North,Saturday
1/11/2014,Felicia  Jennings,Nestle Toffee Crumble,1,284,284,Pune,West,Saturday
1/11/2014,Willie  Vega,Nestle Fab,3,455,1365,Delhi,North,Saturday
1/11/2014,Brooke  Horton,Nestle Milky Bar Stick,3,229,687,Nainital,North,Saturday
1/11/2014,Christy  Olson,Nestle Maxibon Cookie,3,450,1350,Surat,West,Saturday
1/11/2014,Della  Jensen,Nestle Toffee Crumble,2,297,594,Patna,East,Saturday
1/11/2014,Cindy  Becker,Nestle Smarties Pop-Up,20,197,3940,Bangalore,South,Saturday
1/11/2014,Lula  Daniels,Nestle Rowntree Fruit Pastil,1,132,132,Nainital,North,Saturday
